SequenceId,GermlineDist,TargetDist
lcl_2816418-1,9.154929577,89.28571429
lcl_284701-2,13.69863014,89.7810219
lcl_2835953-1,11.80555556,89.7810219
lcl_2837788-1,8.571428571,88.32116788
lcl_2835680-1,12.58741259,85
lcl_2829829-1,10.71428571,85.10638298
lcl_2845221-1,5.714285714,87.23404255
lcl_2818531-1,7.80141844,90.64748201
lcl_2824982-1,13.79310345,88.32116788
lcl_2839302-1,6.993006993,84.82758621
lcl_2850308-1,11.88811189,87.05035971
lcl_2817964-1,10.41666667,89.28571429
lcl_2843743-1,10.56338028,86.5248227
lcl_2821694-1,7.042253521,91.36690647
lcl_2847659-1,8.450704225,85.81560284
lcl_2820808-1,7.80141844,82.87671233
lcl_2828791-1,7.692307692,85.51724138
lcl_2827401-1,11.11111111,100
lcl_2834740-1,10.41666667,89.28571429
lcl_2843186-1,11.11111111,90.51094891
lcl_2819088-1,11.18881119,85.51724138
lcl_2823407-1,9.027777778,86.61971831
lcl_2835694-1,13.01369863,83.8028169
lcl_2835706-1,11.03448276,82.99319728
lcl_2826004-1,14.28571429,84.61538462
lcl_2830226-1,11.11111111,90.51094891
lcl_2834813-1,8.391608392,83.56164384
lcl_2824981-1,7.80141844,87.05035971
lcl_2846854-1,20.52980132,80.41958042
lcl_2827276-1,8.333333333,86.20689655
lcl_2840175-1,18.79194631,77.02702703
lcl_2827988-1,12.58741259,85
lcl_2828062-1,11.80555556,89.05109489
lcl_2818360-1,3.546099291,89.58333333
lcl_2853159-1,13.79310345,88.32116788
lcl_2820304-1,4.255319149,87.5
lcl_2838502-1,9.027777778,87.32394366
lcl_2847840-1,1.418439716,88.73239437
lcl_2820478-1,14.48275862,87.59124088
lcl_2842433-1,10.41666667,89.28571429
lcl_2845888-1,9.154929577,87.41258741
lcl_2826277-1,15.06849315,85.10638298
lcl_2849692-1,3.546099291,91.42857143
lcl_2849326-1,0.709219858,89.51048951
lcl_2819602-1,14.28571429,84.61538462
lcl_2840964-1,9.85915493,87.41258741
lcl_2817195-1,2.127659574,88.11188811
lcl_2819387-1,15.75342466,84.39716312
lcl_2824190-1,8.450704225,89.85507246
lcl_2836701-1,8.904109589,85.03401361
lcl_2833658-1,6.382978723,92.08633094
lcl_2837654-1,19.59459459,76.8707483
lcl_2833696-1,4.929577465,92.14285714
lcl_2848032-1,12.5,79.59183673
lcl_282886-2,15.06849315,85.10638298
lcl_2850071-1,10.07194245,85.21126761
lcl_2828902-1,10.41666667,89.28571429
lcl_2851892-1,6.338028169,91.36690647
lcl_2849099-1,11.26760563,83.91608392
lcl_2842848-1,11.80555556,89.05109489
lcl_2842755-1,9.722222222,84.3537415
lcl_2817968-1,13.19444444,85.10638298
lcl_2834513-1,13.79310345,87.59124088
lcl_281819-2,13.79310345,88.32116788
lcl_2853390-1,11.64383562,90.07092199
lcl_2836269-1,6.382978723,86.11111111
lcl_2825858-1,7.746478873,84.82758621
lcl_2849718-1,12.5,84.13793103
lcl_2818587-1,19.04761905,75.33333333
lcl_2846448-1,8.450704225,87.94326241
lcl_2822670-1,11.80555556,89.7810219
lcl_2839757-1,3.521126761,88.81118881
lcl_2843243-1,12.32876712,81.20805369
lcl_2825482-1,7.092198582,89.28571429
lcl_284477-2,7.692307692,85.51724138
lcl_2850683-1,12.5,87.85714286
lcl_2836410-1,6.428571429,89.20863309
lcl_2849154-1,0.709219858,90
lcl_2832722-1,12.58741259,88.32116788
lcl_2830692-1,7.692307692,86.89655172
lcl_2844399-1,8.510638298,87.5
lcl_2826681-1,12.5,87.85714286
lcl_2834941-1,11.11111111,84.61538462
lcl_2825323-1,15.75342466,80.40540541
lcl_2832447-1,12.67605634,81.25
lcl_2817507-1,11.11111111,90.51094891
lcl_2837834-1,9.154929577,81.08108108
lcl_2826239-1,13.79310345,88.32116788
lcl_2848008-1,12.05673759,84.89208633
lcl_283806-2,13.69863014,89.7810219
lcl_2827473-1,8.450704225,84.50704225
lcl_2816388-1,4.964539007,86.01398601
lcl_2823661-1,5.673758865,88.48920863
lcl_2820517-1,5.594405594,88.81118881
lcl_2825594-1,12.58741259,83.09859155
lcl_2824921-1,9.090909091,90
lcl_285322-2,15.06849315,85.10638298
lcl_2847551-1,13.69863014,89.7810219
lcl_282938-2,13.79310345,88.32116788
lcl_2832644-1,14.68531469,84.28571429
lcl_2845161-1,14.28571429,84.61538462
lcl_2836563-1,11.72413793,88.65248227
lcl_2847398-1,6.382978723,86.5248227
lcl_2845776-1,7.042253521,90
lcl_2846580-1,10.63829787,88.48920863
lcl_2844545-1,6.338028169,84.72222222
lcl_2843288-1,7.746478873,90.57971014
lcl_2816387-1,10.48951049,85.91549296
lcl_2837189-1,14.28571429,84.02777778
lcl_2832347-1,4.964539007,85.91549296
lcl_282702-2,2.816901408,89.51048951
lcl_2839808-1,13.79310345,87.76978417
lcl_2843176-1,13.69863014,89.7810219
lcl_2833154-1,9.154929577,87.41258741
lcl_2817551-1,13.79310345,88.32116788
lcl_2837711-1,7.746478873,86.01398601
lcl_2830341-1,7.092198582,91.42857143
lcl_2830813-1,11.18881119,85.91549296
lcl_281924-2,14.96598639,85.10638298
lcl_28370-6,13.69863014,89.7810219
lcl_2851735-1,2.816901408,90.07092199
lcl_2832621-1,11.11111111,90.51094891
lcl_2831885-1,13.79310345,88.32116788
lcl_2851288-1,11.80555556,89.05109489
lcl_2818886-1,9.722222222,86.42857143
lcl_2846069-1,7.092198582,88.02816901
lcl_2830290-1,11.11111111,99.27536232
lcl_2834890-1,4.225352113,90
lcl_2828366-1,15.06849315,85.10638298
lcl_2851558-1,13.79310345,88.32116788
lcl_2846306-1,10.48951049,80.40540541
lcl_2839629-1,9.154929577,87.94326241
lcl_2853461-1,9.655172414,90
lcl_283035-2,11.11111111,90
lcl_2840614-1,6.338028169,88.57142857
lcl_2838375-1,10.41666667,89.28571429
lcl_282678-2,13.01369863,90.51094891
lcl_2838658-1,5.594405594,86.11111111
lcl_2827157-1,10.41666667,87.32394366
lcl_2817145-1,6.293706294,86.89655172
lcl_2846140-1,7.092198582,91.42857143
lcl_2853200-1,10.56338028,85.71428571
lcl_2840102-1,7.638888889,92.02898551
lcl_2818118-1,10.34482759,88.57142857
lcl_281882-2,10.41666667,89.28571429
lcl_2823231-1,4.225352113,88.11188811
lcl_2827783-1,18.79194631,82.19178082
lcl_2835065-1,9.154929577,89.28571429
lcl_2820510-1,7.042253521,89.92805755
lcl_2843208-1,13.79310345,88.32116788
lcl_2837569-1,10.48951049,88.57142857
lcl_2853302-1,7.092198582,88.02816901
lcl_283305-2,11.11111111,89.7810219
lcl_284644-2,11.11111111,90.51094891
lcl_2848171-1,13.10344828,89.05109489
lcl_2823881-1,7.80141844,87.94326241
lcl_2817918-1,10.48951049,89.28571429
lcl_2823086-1,11.80555556,87.14285714
lcl_2838687-1,21.47651007,75
lcl_2833466-1,9.929078014,87.94326241
lcl_2835870-1,9.154929577,85.81560284
lcl_2851231-1,11.11111111,90.51094891
lcl_2846539-1,10.56338028,86.01398601
lcl_2842531-1,4.225352113,86.80555556
lcl_2821120-1,1.418439716,86.80555556
lcl_2846162-1,6.338028169,88.65248227
lcl_2837260-1,7.746478873,85.81560284
lcl_2817757-1,11.11111111,88.57142857
lcl_2852419-1,4.964539007,89.58333333
lcl_2848103-1,7.692307692,84.72222222
lcl_2821039-1,13.79310345,88.32116788
lcl_2836174-1,10.34482759,85.21126761
lcl_2820506-1,9.85915493,86.5248227
lcl_2850169-1,11.03448276,86.71328671
lcl_2847498-1,11.11111111,89.7810219
lcl_2853393-1,9.219858156,88.48920863
lcl_2824571-1,13.38028169,87.5
lcl_2833390-1,11.18881119,84.61538462
lcl_2834387-1,3.546099291,86.20689655
lcl_2847434-1,11.11111111,89.7810219
lcl_2847997-1,11.11111111,89.7810219
lcl_2823883-1,13.79310345,87.76978417
lcl_2861108-1,9.090909091,87.41258741
lcl_2873154-1,11.11111111,99.27536232
lcl_2864633-1,12.76595745,84.89208633
lcl_2867290-1,7.092198582,88.65248227
lcl_2865961-1,5.633802817,88.81118881
lcl_2880243-1,9.154929577,87.05035971
lcl_287483-2,8.510638298,89.20863309
lcl_2858425-1,13.98601399,82.3943662
lcl_2859087-1,11.11111111,90.51094891
lcl_2864462-1,10.56338028,83.44827586
lcl_2886002-1,6.206896552,88.19444444
lcl_2859954-1,9.79020979,87.23404255
lcl_287616-2,11.80555556,89.05109489
lcl_2857888-1,10.41666667,89.28571429
lcl_2867274-1,4.225352113,86.80555556
lcl_2857685-1,11.11111111,89.7810219
lcl_2875502-1,6.293706294,84.13793103
lcl_2887151-1,13.79310345,88.48920863
lcl_2864052-1,8.391608392,84.82758621
lcl_2881368-1,1.418439716,88.88888889
lcl_2880536-1,12.58741259,86.33093525
lcl_2863023-1,15.06849315,85.10638298
lcl_2858244-1,8.510638298,89.20863309
lcl_2874089-1,14.96598639,85.10638298
lcl_2884792-1,16.43835616,79.45205479
lcl_2886167-1,6.993006993,86.20689655
lcl_2869503-1,4.964539007,89.20863309
lcl_2872133-1,6.293706294,88.73239437
lcl_287079-2,10.41666667,89.28571429
lcl_2885379-1,5.673758865,88.02816901
lcl_2881388-1,2.127659574,89.51048951
lcl_2888149-1,11.80555556,89.05109489
lcl_2875931-1,9.154929577,85.81560284
lcl_2881973-1,5.633802817,90.07092199
lcl_2871459-1,11.64383562,89.28571429
lcl_2854229-1,15.06849315,85.10638298
lcl_2878198-1,14.96598639,83.91608392
lcl_2873420-1,4.964539007,92.75362319
lcl_2873684-1,11.11111111,89.7810219
lcl_2856845-1,8.450704225,84.24657534
lcl_2885106-1,13.69863014,87.14285714
lcl_2887375-1,11.88811189,84.50704225
lcl_2883132-1,15.75342466,87.59124088
lcl_2857700-1,14.38356164,89.05109489
lcl_2879711-1,5.633802817,90
lcl_2867602-1,6.944444444,84.3537415
lcl_2873314-1,4.255319149,88.02816901
lcl_2859321-1,11.72413793,87.94326241
lcl_2885032-1,7.80141844,88.32116788
lcl_2877501-1,7.638888889,85.51724138
lcl_2878336-1,11.11111111,89.7810219
lcl_2866400-1,6.428571429,89.20863309
lcl_2876339-1,13.79310345,88.32116788
lcl_2865737-1,14.38356164,89.05109489
lcl_2870909-1,8.965517241,91.36690647
lcl_2884150-1,21.33333333,73.50993377
lcl_2881292-1,15.06849315,85.10638298
lcl_2857117-1,11.88811189,85
lcl_2891946-1,8.450704225,89.92805755
lcl_2859161-1,4.225352113,88.81118881
lcl_286172-2,13.69863014,89.7810219
lcl_2882269-1,7.042253521,92.14285714
lcl_2887504-1,7.692307692,86.80555556
lcl_2863180-1,10.95890411,85.51724138
lcl_2861987-1,9.154929577,83.8028169
lcl_2890440-1,11.72413793,87.94326241
lcl_2878851-1,7.092198582,87.14285714
lcl_2886937-1,11.11111111,90.51094891
lcl_2875237-1,11.34751773,86.5248227
lcl_2888590-1,7.746478873,86.01398601
lcl_2880749-1,12.5,88.48920863
lcl_2871341-1,6.338028169,89.28571429
lcl_2864151-1,18.05555556,84.39716312
lcl_2890560-1,11.26760563,88.11188811
lcl_2891204-1,10.63829787,84.50704225
lcl_288761-2,4.225352113,88.11188811
lcl_2864352-1,15.06849315,85.10638298
lcl_2867727-1,13.79310345,87.76978417
lcl_287548-2,4.225352113,88.11188811
lcl_2881961-1,5.633802817,84.13793103
lcl_2890561-1,11.80555556,98.55072464
lcl_2859854-1,9.154929577,85.41666667
lcl_2871639-1,9.090909091,81.08108108
lcl_2860288-1,14.28571429,84.61538462
lcl_2891782-1,11.80555556,97.82608696
lcl_2882332-1,4.964539007,88.81118881
lcl_2873205-1,11.72413793,87.14285714
lcl_2890067-1,4.255319149,88.02816901
lcl_2877845-1,6.338028169,92.08633094
lcl_2864319-1,12.76595745,85.31468531
lcl_2877242-1,11.80555556,89.05109489
lcl_2858261-1,3.546099291,89.43661972
lcl_2860706-1,6.993006993,85.51724138
lcl_288902-2,13.79310345,88.32116788
lcl_2856954-1,19.04761905,76.66666667
lcl_2882797-1,1.418439716,89.43661972
lcl_2887781-1,9.154929577,85.81560284
lcl_2865750-1,2.127659574,88.19444444
lcl_2892085-1,8.450704225,86.11111111
lcl_288898-2,11.72413793,87.14285714
lcl_2884941-1,4.929577465,90.07092199
lcl_2886985-1,11.72413793,84.61538462
lcl_2875164-1,14.48275862,87.14285714
lcl_2888453-1,10.56338028,86.5248227
lcl_2877256-1,2.836879433,90
lcl_2886375-1,9.154929577,86.5248227
lcl_2874906-1,11.11111111,89.7810219
lcl_2862155-1,11.11111111,90
lcl_2891897-1,7.692307692,85.51724138
lcl_2874275-1,6.993006993,86.20689655
lcl_2865871-1,7.092198582,89.28571429
lcl_2856524-1,11.03448276,89.28571429
lcl_2855268-1,13.28671329,84.28571429
lcl_2856368-1,9.154929577,87.14285714
lcl_2875776-1,9.85915493,82.75862069
lcl_2889876-1,7.042253521,86.20689655
lcl_2886470-1,13.69863014,90.51094891
lcl_2862958-1,9.219858156,86.42857143
lcl_2858050-1,2.127659574,89.58333333
lcl_286823-2,4.225352113,88.11188811
lcl_2867686-1,2.836879433,85.41666667
lcl_2859219-1,2.112676056,86.89655172
lcl_2873972-1,4.255319149,86.01398601
lcl_2854820-1,9.85915493,86.71328671
lcl_2889027-1,4.225352113,88.11188811
lcl_2890719-1,2.816901408,89.58333333
lcl_2878362-1,7.80141844,83.21678322
lcl_2888538-1,11.11111111,89.7810219
lcl_2856409-1,12.32876712,86.30136986
lcl_2885579-1,14.28571429,84.61538462
lcl_2873274-1,14.28571429,98.55072464
lcl_2866420-1,8.450704225,84.50704225
lcl_2856916-1,7.746478873,85.81560284
lcl_2865631-1,13.69863014,89.7810219
lcl_2870174-1,6.428571429,86.95652174
lcl_2869758-1,15.06849315,85.10638298
lcl_2884887-1,3.521126761,89.43661972
lcl_2866559-1,14.96598639,83.91608392
lcl_2877282-1,13.69863014,83.8028169
lcl_2862081-1,2.836879433,88.11188811
lcl_2886153-1,4.255319149,88.57142857
lcl_2874960-1,8.391608392,86.11111111
lcl_2860907-1,6.993006993,86.20689655
lcl_2875701-1,6.993006993,90.64748201
lcl_2857794-1,5.673758865,84.02777778
lcl_2890178-1,11.72413793,87.14285714
lcl_2884956-1,16.66666667,81.25
lcl_2889211-1,1.418439716,89.58333333
lcl_2880381-1,15.06849315,85.10638298
lcl_2856583-1,9.219858156,86.01398601
lcl_2884343-1,8.450704225,82.87671233
lcl_2854831-1,7.692307692,86.11111111
lcl_2876421-1,13.10344828,89.05109489
lcl_2870896-1,10.34482759,89.36170213
lcl_2872334-1,6.382978723,90.71428571
lcl_2878530-1,10.41666667,89.28571429
lcl_2857360-1,11.11111111,90
lcl_2872697-1,13.10344828,87.68115942
lcl_2855683-1,9.655172414,88.73239437
lcl_2861931-1,11.80555556,89.05109489
lcl_2890779-1,9.655172414,88.65248227
lcl_2856009-1,14.96598639,85.10638298
lcl_2884610-1,5.673758865,89.28571429
lcl_2854381-1,7.746478873,87.23404255
lcl_2856677-1,6.338028169,84.93150685
lcl_2855135-1,10.34482759,85.21126761
lcl_2892048-1,9.154929577,85.81560284
lcl_2886345-1,3.546099291,90.78014184
lcl_2875908-1,2.836879433,88.73239437
lcl_2867969-1,8.450704225,84.50704225
lcl_2874263-1,3.546099291,90.14084507
lcl_2891275-1,15.06849315,85.10638298
lcl_2874359-1,1.418439716,90.07092199
lcl_2868575-1,11.26760563,84.17266187
lcl_2859101-1,8.965517241,83.56164384
lcl_2881929-1,11.11111111,89.7810219
lcl_2879325-1,8.450704225,86.11111111
lcl_2865878-1,11.88811189,84.72222222
lcl_2880578-1,6.382978723,87.41258741
lcl_2884224-1,10.34482759,85.21126761
lcl_2875083-1,11.64383562,87.23404255
lcl_2873332-1,7.638888889,86.71328671
lcl_2884759-1,6.382978723,87.41258741
lcl_2883005-1,11.11111111,89.7810219
lcl_2892108-1,11.64383562,90.07092199
lcl_2872597-1,11.88811189,85.21126761
lcl_2891316-1,10.41666667,89.28571429
lcl_2887156-1,2.816901408,88.81118881
lcl_2861127-1,15.06849315,85.10638298
lcl_2865813-1,11.80555556,83.56164384
lcl_2869442-1,17.68707483,83.57142857
lcl_2884422-1,7.092198582,83.44827586
lcl_2873897-1,9.090909091,83.44827586
lcl_2871375-1,8.965517241,88.02816901
lcl_2876199-1,11.80555556,98.55072464
lcl_2878816-1,11.11111111,90.51094891
lcl_2856352-1,6.338028169,88.02816901
lcl_2857467-1,9.090909091,89.36170213
lcl_2856628-1,11.11111111,89.7810219
lcl_2862380-1,11.11111111,100
lcl_2872741-1,4.225352113,88.11188811
lcl_2886184-1,11.64383562,88.65248227
lcl_2879122-1,2.836879433,89.43661972
lcl_2887098-1,6.382978723,84.82758621
lcl_2883448-1,6.993006993,87.94326241
lcl_2866121-1,10,82.63888889
lcl_2873770-1,6.382978723,87.32394366
lcl_2879539-1,8.510638298,88.81118881
lcl_2872628-1,6.338028169,86.71328671
lcl_2854160-1,12.58741259,88.02816901
lcl_2861387-1,11.72413793,87.94326241
lcl_2878491-1,6.944444444,88.02816901
lcl_2886142-1,8.450704225,84.50704225
lcl_2871998-1,9.090909091,85.03401361
lcl_2885739-1,6.382978723,86.89655172
lcl_2868617-1,4.225352113,86.89655172
lcl_2861129-1,5.797101449,87.94326241
lcl_289065-2,13.79310345,88.32116788
lcl_289110-2,10.41666667,89.28571429
lcl_2859986-1,2.816901408,88.11188811
lcl_2860196-1,3.521126761,87.5
lcl_2864205-1,13.10344828,89.05109489
lcl_2876658-1,8.450704225,84.50704225
lcl_2880893-1,5.673758865,87.85714286
lcl_2879995-1,10.34482759,82.87671233
lcl_2887588-1,9.219858156,88.57142857
lcl_2867531-1,11.26760563,85.50724638
lcl_2889359-1,9.929078014,86.33093525
lcl_2883923-1,11.18881119,87.94326241
lcl_2872776-1,9.090909091,90
lcl_2866848-1,13.79310345,88.32116788
lcl_2863761-1,2.836879433,88.19444444
lcl_2879911-1,1.418439716,89.43661972
lcl_2891555-1,9.219858156,87.23404255
lcl_2882574-1,11.80555556,89.7810219
lcl_286833-2,4.225352113,88.11188811
lcl_2879190-1,5.673758865,91.4893617
lcl_2864072-1,9.722222222,86.80555556
lcl_2887391-1,6.382978723,87.5
lcl_2858086-1,13.79310345,88.32116788
lcl_2870161-1,11.80555556,85.31468531
lcl_2862065-1,15.06849315,85.10638298
lcl_2885991-1,10.56338028,85.41666667
lcl_2856970-1,4.964539007,90
lcl_2859027-1,9.79020979,87.23404255
lcl_2856833-1,8.391608392,89.28571429
lcl_2868917-1,13.28671329,84.28571429
lcl_2888486-1,13.98601399,83.57142857
lcl_2881605-1,6.993006993,90.07092199
lcl_2858843-1,4.255319149,89.85507246
lcl_2855283-1,1.418439716,89.43661972
lcl_2873172-1,10.95890411,91.30434783
lcl_2878194-1,10.41666667,89.28571429
lcl_2888564-1,1.418439716,88.88888889
lcl_2887280-1,12.05673759,81.81818182
lcl_2888440-1,13.10344828,89.05109489
lcl_2871430-1,0.709219858,90.84507042
lcl_2886063-1,11.72413793,84.02777778
lcl_2889432-1,11.80555556,85.31468531
lcl_2887162-1,9.85915493,90
lcl_2883646-1,7.092198582,86.11111111
lcl_286037-2,7.692307692,85.51724138
lcl_2871367-1,8.450704225,90.07092199
lcl_2855968-1,7.092198582,90.20979021
lcl_2890958-1,15.75342466,87.59124088
lcl_2882184-1,11.11111111,89.7810219
lcl_2869765-1,7.586206897,88.65248227
lcl_2857247-1,12.5,84.72222222
lcl_2871707-1,10.48951049,80.40540541
lcl_2874904-1,10.56338028,87.41258741
lcl_2855957-1,14.96598639,83.91608392
lcl_2864572-1,11.80555556,89.05109489
lcl_2868991-1,8.391608392,86.80555556
lcl_2875671-1,9.154929577,86.5248227
lcl_2880026-1,11.88811189,79.05405405
lcl_2882615-1,9.154929577,87.41258741
lcl_2888349-1,15.75342466,87.59124088
lcl_2887931-1,7.80141844,92.08633094
lcl_2876999-1,14.48275862,86.71328671
lcl_2888452-1,6.382978723,87.5862069
lcl_2889026-1,11.11111111,89.7810219
lcl_2889399-1,9.154929577,86.89655172
lcl_2879018-1,7.746478873,86.01398601
lcl_2885520-1,11.11111111,90
lcl_2889701-1,13.01369863,83.8028169
lcl_2882991-1,11.11111111,90.51094891
lcl_2880937-1,3.521126761,89.36170213
lcl_2890180-1,1.418439716,90.07092199
lcl_2858607-1,8.510638298,82.9787234
lcl_2883383-1,6.293706294,88.88888889
lcl_2857730-1,4.225352113,88.11188811
lcl_2884855-1,14.28571429,84.61538462
lcl_2854195-1,7.746478873,80.1369863
lcl_2872481-1,9.090909091,86.71328671
lcl_2886021-1,21.47651007,75
lcl_2890242-1,13.79310345,88.32116788
lcl_2883785-1,3.546099291,89.28571429
lcl_2886983-1,16.55172414,84.28571429
lcl_2881201-1,12.58741259,88.32116788
lcl_2876713-1,13.79310345,88.32116788
lcl_2862427-1,2.127659574,90.20979021
lcl_2876331-1,8.450704225,89.20863309
lcl_2860519-1,7.80141844,87.85714286
lcl_2874022-1,6.293706294,86.11111111
lcl_2888552-1,6.338028169,88.02816901
lcl_2869529-1,11.80555556,89.05109489
lcl_2868464-1,2.816901408,89.36170213
lcl_2857644-1,6.993006993,85.51724138
lcl_2890152-1,8.450704225,86.30136986
lcl_2886418-1,7.692307692,86.11111111
lcl_2866404-1,12.5,98.55072464
lcl_2862611-1,8.450704225,88.65248227
lcl_2890596-1,5.633802817,87.23404255
lcl_2869257-1,12.5,87.85714286
lcl_288972-2,7.692307692,85.51724138
lcl_2862341-1,15.06849315,85.10638298
lcl_2882080-1,9.79020979,87.41258741
lcl_2865941-1,4.964539007,88.11188811
lcl_2884441-1,7.042253521,90
lcl_2859052-1,11.80555556,89.13043478
lcl_2875828-1,6.338028169,89.28571429
lcl_2861996-1,19.46308725,76.35135135
lcl_2868467-1,9.090909091,85.81560284
lcl_2878586-1,4.225352113,88.11188811
lcl_2856703-1,10.41666667,89.28571429
lcl_2886099-1,8.391608392,83.56164384
lcl_2867253-1,11.11111111,89.7810219
lcl_2889453-1,5.673758865,90.78014184
lcl_2882556-1,9.85915493,89.36170213
lcl_2876413-1,2.127659574,88.73239437
lcl_287970-2,15.06849315,85.10638298
lcl_2862393-1,6.474820144,88.57142857
lcl_2888741-1,11.80555556,90.51094891
lcl_2885431-1,13.79310345,88.32116788
lcl_2862636-1,10.63829787,85.10638298
lcl_2891813-1,8.450704225,89.85507246
lcl_2864589-1,8.510638298,87.05035971
lcl_2882006-1,13.01369863,83.8028169
lcl_2884896-1,4.195804196,90.07092199
lcl_2876229-1,13.10344828,89.05109489
lcl_2883114-1,11.03448276,85.61643836
lcl_2875652-1,6.382978723,92.08633094
lcl_2884362-1,5.673758865,88.48920863
lcl_2860062-1,8.391608392,87.85714286
lcl_2870081-1,19.46308725,76.35135135
lcl_2858837-1,7.746478873,88.73239437
lcl_2867421-1,9.090909091,90
lcl_2867737-1,11.72413793,86.33093525
lcl_2877389-1,12.4137931,85.81560284
lcl_2870920-1,11.34751773,85.50724638
lcl_2864025-1,13.01369863,81.08108108
lcl_2859851-1,2.127659574,90
lcl_2883825-1,19.04761905,75.33333333
lcl_2891651-1,16.43835616,79.72972973
lcl_2875050-1,6.993006993,84.82758621
lcl_286061-2,13.79310345,88.32116788
lcl_2881408-1,14.48275862,87.59124088
lcl_2880780-1,11.11111111,89.7810219
lcl_288698-2,13.10344828,89.05109489
lcl_2883413-1,15.06849315,85.10638298
lcl_2880681-1,11.88811189,89.05109489
lcl_2862420-1,7.692307692,86.20689655
lcl_2891342-1,5.633802817,83.67346939
lcl_288519-2,17.00680272,85.71428571
lcl_2868514-1,7.80141844,87.32394366
lcl_2865582-1,14.38356164,85.31468531
lcl_2889206-1,10.41666667,89.28571429
lcl_2861422-1,15.06849315,85.10638298
lcl_2859974-1,14.78873239,84.17266187
lcl_2858973-1,7.042253521,88.02816901
lcl_2861818-1,6.993006993,84.82758621
lcl_2862174-1,11.80555556,89.7810219
lcl_2876621-1,6.993006993,84.82758621
lcl_2872723-1,9.85915493,85.71428571
lcl_2863735-1,13.79310345,88.32116788
lcl_2890499-1,13.38028169,87.14285714
lcl_2886848-1,7.913669065,87.85714286
lcl_2884589-1,15.06849315,85.10638298
lcl_2863873-1,11.18881119,87.14285714
lcl_2862618-1,19.04761905,75.33333333
lcl_2876175-1,15.75342466,85
lcl_2862258-1,12.58741259,85
lcl_2873906-1,6.293706294,89.85507246
lcl_2887777-1,14.96598639,83.91608392
lcl_2881909-1,11.11111111,89.7810219
lcl_2881048-1,4.255319149,86.80555556
lcl_288248-2,4.225352113,88.11188811
lcl_2855627-1,7.692307692,85.51724138
lcl_2873746-1,13.79310345,88.32116788
lcl_288241-2,11.11111111,90.51094891
lcl_2877577-1,9.090909091,86.11111111
lcl_2858368-1,6.382978723,89.28571429
lcl_2880985-1,11.34751773,90.51094891
lcl_2887617-1,4.225352113,87.94326241
lcl_2861506-1,11.97183099,83.57142857
lcl_2882390-1,13.79310345,88.32116788
lcl_2873743-1,9.154929577,83.8028169
lcl_2875092-1,14.78873239,84.17266187
lcl_2878666-1,9.154929577,87.41258741
lcl_2865091-1,6.993006993,86.20689655
lcl_2868995-1,10.41666667,89.28571429
lcl_2863245-1,5.035971223,86.5248227
lcl_2877027-1,4.225352113,92.08633094
lcl_2889838-1,8.965517241,86.11111111
lcl_2862738-1,13.69863014,89.7810219
lcl_285787-2,11.11111111,90
lcl_2855988-1,4.225352113,88.11188811
lcl_288924-2,13.69863014,89.7810219
lcl_2886729-1,4.225352113,88.11188811
lcl_2866643-1,13.60544218,84.72222222
lcl_2894717-1,10.41666667,86.01398601
lcl_2900900-1,6.993006993,89.43661972
lcl_2897722-1,0.709219858,88.27586207
lcl_2914839-1,7.692307692,86.20689655
lcl_2905855-1,10.48951049,80.40540541
lcl_2895492-1,8.510638298,88.02816901
lcl_2911901-1,11.80555556,98.55072464
lcl_2903076-1,14.38356164,80.95238095
lcl_2909816-1,9.655172414,89.28571429
lcl_2894570-1,7.746478873,83.68794326
lcl_2921938-1,8.333333333,85.51724138
lcl_2896011-1,6.382978723,89.43661972
lcl_2910952-1,13.01369863,89.7810219
lcl_2893228-1,4.964539007,88.65248227
lcl_2912797-1,2.127659574,90.14084507
lcl_2913374-1,8.450704225,84.50704225
lcl_2912588-1,11.11111111,89.7810219
lcl_2920719-1,8.450704225,84.50704225
lcl_2915833-1,6.382978723,87.94326241
lcl_2910549-1,11.80555556,89.7810219
lcl_2921533-1,12.5,87.85714286
lcl_2903846-1,9.154929577,85.71428571
lcl_2898777-1,13.79310345,88.32116788
lcl_2897507-1,9.79020979,85.10638298
lcl_2894194-1,15.6462585,86.5248227
lcl_2913271-1,9.154929577,85.81560284
lcl_2922395-1,6.993006993,89.20863309
lcl_2915558-1,9.722222222,87.76978417
lcl_2902544-1,6.338028169,88.02816901
lcl_2893447-1,14.48275862,87.59124088
lcl_2921908-1,11.80555556,87.14285714
lcl_2897613-1,7.746478873,84.13793103
lcl_2906359-1,1.418439716,88.73239437
lcl_2928489-1,2.836879433,89.36170213
lcl_2925043-1,13.38028169,86.5248227
lcl_2928096-1,14.28571429,84.61538462
lcl_2907636-1,10.48951049,90
lcl_2923574-1,7.692307692,84.72222222
lcl_2917280-1,6.993006993,86.89655172
lcl_2915791-1,15.06849315,85.10638298
lcl_2895268-1,14.28571429,84.02777778
lcl_2926716-1,1.418439716,90
lcl_2898494-1,4.929577465,88.65248227
lcl_2895933-1,9.85915493,87.41258741
lcl_2898560-1,13.01369863,90.51094891
lcl_2903258-1,9.027777778,85.41666667
lcl_2909743-1,13.88888889,82.06896552
lcl_2906862-1,9.219858156,86.33093525
lcl_2900166-1,0.709219858,89.58333333
lcl_2919969-1,7.692307692,85.51724138
lcl_2919532-1,13.19444444,87.68115942
lcl_2899927-1,11.11111111,99.27536232
